,latitude,longitude,elevation
21451,33.833346,-108.314935,2092
21452,33.81672,-108.327099,2104
21453,33.799826,-108.336545,2098
21454,33.796163,-108.348877,2119
21455,33.795616,-108.34933,2118
21456,33.778356,-108.349862,2106
21457,33.76537,-108.352779,2124
21458,33.76011,-108.350383,2129
21459,33.752054,-108.338296,2106
21460,33.749998,-108.334425,2103
21461,33.734737,-108.315369,2095
21462,33.727818,-108.309787,2108
21463,33.726966,-108.309754,2109
21464,33.71659,-108.318637,2143
21465,33.7011,-108.322208,2158
21466,33.695709,-108.324006,2142
21467,33.691791,-108.323422,2131
21468,33.688038,-108.330003,2132
21469,33.683831,-108.335705,2139
21470,33.680361,-108.345708,2146
21471,33.673055,-108.352738,2157
21472,33.663424,-108.369323,2170
21473,33.66051,-108.376052,2183
21474,33.656703,-108.379652,2179
21475,33.655983,-108.383678,2179
21476,33.656701,-108.38709,2188
21477,33.658759,-108.388684,2194
21478,33.65883,-108.390766,2193
21479,33.660358,-108.391185,2197
21480,33.66238,-108.392611,2202
21481,33.662053,-108.395862,2215
21482,33.663052,-108.398863,2211
21483,33.664982,-108.399934,2215
21484,33.665191,-108.400734,2220
21485,33.664376,-108.401851,2217
21486,33.664732,-108.403353,2220
21487,33.66532,-108.40371,2223
21488,33.667268,-108.402565,2225
21489,33.667812,-108.402996,2227
21490,33.668546,-108.406181,2234
21491,33.667967,-108.41659,2253
21492,33.667001,-108.420362,2257
21493,33.663813,-108.427401,2298
21494,33.66109,-108.430319,2304
21495,33.65741,-108.449469,2299
21496,33.65672,-108.450649,2299
21497,33.640281,-108.466723,2279
21498,33.633887,-108.459005,2285
21499,33.630322,-108.456132,2294
21500,33.622474,-108.452051,2313
21501,33.62168,-108.45316,2312.600098
21502,33.62169,-108.45324,2312.600098
21503,33.62172,-108.45356,2312.600098
21504,33.62178,-108.4542,2313.100098
21505,33.62182,-108.45461,2313.300049
21506,33.62183,-108.45478,2313.399902
21507,33.62183,-108.45485,2313.600098
21508,33.62182,-108.45513,2314.100098
21509,33.62182,-108.45526,2314.199951
21510,33.62181,-108.45536,2314.300049
21511,33.6218,-108.45544,2314.399902
21512,33.62178,-108.45555,2314.5
21513,33.62173,-108.4558,2314.800049
21514,33.62169,-108.45597,2314.899902
21515,33.62169,-108.45599,2314.899902
21516,33.62165,-108.45611,2315.100098
21517,33.62162,-108.45624,2315.300049
21518,33.62157,-108.45638,2315.5
21519,33.62153,-108.45649,2315.600098
21520,33.62147,-108.45663,2315.699951
21521,33.6214,-108.45678,2316
21522,33.62139,-108.45681,2316
21523,33.62131,-108.45695,2316.199951
21524,33.62122,-108.4571,2316.399902
21525,33.62113,-108.45724,2316.600098
21526,33.62108,-108.45732,2316.699951
21527,33.62103,-108.45738,2316.699951
21528,33.62092,-108.45752,2316.899902
21529,33.62085,-108.45761,2317
21530,33.62083,-108.45762,2317
21531,33.62078,-108.45768,2317.199951
21532,33.62072,-108.45774,2317.199951
21533,33.62064,-108.45782,2317.399902
21534,33.62058,-108.45787,2317.5
21535,33.62051,-108.45793,2317.699951
21536,33.62042,-108.45801,2318
21537,33.62041,-108.45802,2318
21538,33.62035,-108.45807,2318.199951
21539,33.62018,-108.45819,2318.5
21540,33.61995,-108.45835,2319
21541,33.61979,-108.45845,2319.399902
21542,33.61975,-108.45847,2319.5
21543,33.6188,-108.45909,2321.800049
21544,33.61852,-108.45927,2322.300049
21545,33.61792,-108.45966,2324.199951
21546,33.61725,-108.46011,2326.5
21547,33.61663,-108.46053,2328.300049
21548,33.61592,-108.46101,2330.199951
21549,33.61537,-108.46136,2331.699951
21550,33.61506,-108.46155,2332.5
21551,33.61476,-108.46175,2333.300049
21552,33.61379,-108.46238,2335.199951
21553,33.613,-108.4629,2337.5
21554,33.61135,-108.46398,2342.5
21555,33.61086,-108.4643,2343.600098
21556,33.61046,-108.46457,2344.600098
21557,33.61016,-108.46477,2345.399902
21558,33.60964,-108.46509,2346.800049
21559,33.60885,-108.4656,2346.399902
21560,33.60824,-108.46601,2348.100098
21561,33.60809,-108.46611,2348.699951
21562,33.60763,-108.4664,2349.800049
21563,33.60745,-108.46652,2350.399902
21564,33.60724,-108.46665,2350.800049
21565,33.60706,-108.46676,2351.199951
21566,33.60697,-108.46681,2351.399902
21567,33.60694,-108.46682,2351.399902
21568,33.60688,-108.46685,2351.399902
21569,33.60677,-108.46689,2351.300049
21570,33.60668,-108.46692,2351.100098
21571,33.60645,-108.46697,2350
21572,33.60626,-108.467,2348.899902
21573,33.60572,-108.46708,2351
21574,33.60568,-108.46709,2351.399902
21575,33.6052,-108.46717,2354.800049
21576,33.60425,-108.4673,2355.5
21577,33.60407,-108.46732,2356
21578,33.60361,-108.46738,2357.300049
21579,33.60334,-108.46742,2358.5
21580,33.60311,-108.46748,2359.800049
21581,33.60302,-108.4675,2360.399902
21582,33.6029,-108.46755,2361.100098
21583,33.60275,-108.46762,2361.800049
21584,33.60269,-108.46766,2362
21585,33.60257,-108.46774,2362.199951
21586,33.60252,-108.46778,2362.199951
21587,33.6025,-108.4678,2362.199951
21588,33.60232,-108.46797,2362.300049
21589,33.60209,-108.46818,2363
21590,33.6019,-108.46836,2363.399902
21591,33.60168,-108.46856,2364
21592,33.60157,-108.46867,2364.199951
21593,33.60148,-108.46877,2364.399902
21594,33.6013,-108.46902,2364.600098
21595,33.60112,-108.46926,2365.100098
21596,33.60105,-108.46936,2365.199951
21597,33.60087,-108.46963,2365.600098
21598,33.60071,-108.46992,2366.699951
21599,33.60066,-108.47002,2367.600098
21600,33.60059,-108.47014,2368.300049
21601,33.60054,-108.4702,2368.899902
21602,33.60047,-108.47028,2369.399902
21603,33.60012,-108.47067,2373.100098
21604,33.60008,-108.47071,2373.5
21605,33.59984,-108.47095,2375.399902
21606,33.59974,-108.47106,2376
21607,33.59964,-108.47115,2376.600098
21608,33.59957,-108.47122,2376.899902
21609,33.59955,-108.47123,2377
21610,33.59949,-108.47128,2377.300049
21611,33.5994,-108.47135,2377.5
21612,33.59909,-108.47153,2377.600098
21613,33.59876,-108.47175,2377.600098
21614,33.5987,-108.4718,2377.699951
21615,33.59862,-108.47187,2377.699951
21616,33.59857,-108.47192,2377.800049
21617,33.5984,-108.47207,2378
21618,33.59836,-108.47212,2378
21619,33.59833,-108.47215,2378
21620,33.59832,-108.47216,2378
21621,33.59825,-108.47226,2378.100098
21622,33.5982,-108.47232,2378.199951
21623,33.59817,-108.47238,2378.199951
21624,33.59813,-108.47247,2378.300049
21625,33.5981,-108.47252,2378.300049
21626,33.59799,-108.47278,2378.399902
21627,33.59795,-108.47288,2378.399902
21628,33.5978,-108.47327,2378.399902
21629,33.59765,-108.47366,2379.100098
21630,33.59759,-108.47382,2379
21631,33.59758,-108.47387,2379
21632,33.59751,-108.47401,2379
21633,33.59749,-108.47405,2379
21634,33.59746,-108.47411,2379.100098
21635,33.59743,-108.47416,2379.199951
21636,33.59738,-108.47423,2379.300049
21637,33.59734,-108.47427,2379.5
21638,33.59728,-108.47434,2379.899902
21639,33.59723,-108.47438,2380.100098
21640,33.5972,-108.4744,2380.300049
21641,33.59717,-108.47442,2380.399902
21642,33.59712,-108.47445,2380.600098
21643,33.59696,-108.47452,2381.300049
21644,33.59684,-108.47454,2381.800049
21645,33.59659,-108.47456,2382.899902
21646,33.59624,-108.47457,2385.600098
21647,33.59606,-108.47457,2388
21648,33.59569,-108.47458,2390.600098
21649,33.59544,-108.47458,2391.100098
21650,33.59534,-108.47458,2391.399902
21651,33.59519,-108.47458,2391.899902
21652,33.59485,-108.47457,2393.699951
21653,33.59469,-108.47458,2394.600098
21654,33.59444,-108.4746,2396.199951
21655,33.5942,-108.47462,2397.699951
21656,33.59372,-108.4747,2401
21657,33.59368,-108.4747,2401.100098
21658,33.59352,-108.47473,2401.899902
21659,33.59337,-108.47476,2402.5
21660,33.59301,-108.47484,2403.800049
21661,33.59273,-108.47492,2404.800049
21662,33.59262,-108.47495,2405.199951
21663,33.59251,-108.47498,2405.699951
21664,33.59249,-108.47498,2405.699951
21665,33.5924,-108.47499,2405.800049
21666,33.59235,-108.475,2406
21667,33.59203,-108.47504,2407.5
21668,33.59179,-108.47507,2408.800049
21669,33.59177,-108.47507,2408.800049
21670,33.59164,-108.47509,2409.699951
21671,33.59153,-108.47512,2410.800049
21672,33.59144,-108.47514,2411.5
21673,33.59131,-108.47518,2412.5
21674,33.59117,-108.47523,2413.399902
21675,33.59103,-108.47528,2414.699951
21676,33.59074,-108.47543,2417.300049
21677,33.59043,-108.47557,2418.699951
21678,33.59027,-108.47567,2419.600098
21679,33.58992,-108.47588,2421.199951
21680,33.58981,-108.47594,2421.600098
21681,33.58976,-108.47597,2422
21682,33.58962,-108.47607,2423.800049
21683,33.58946,-108.4762,2426.899902
21684,33.58932,-108.47631,2428
21685,33.58918,-108.47642,2429.100098
21686,33.58908,-108.47651,2429.899902
21687,33.58899,-108.47661,2430.600098
21688,33.58889,-108.47673,2431.699951
21689,33.58884,-108.47678,2431.899902
21690,33.58866,-108.477,2433.699951
21691,33.58851,-108.47718,2434.5
21692,33.5882,-108.47759,2435.800049
21693,33.58802,-108.47783,2436.199951
21694,33.58769,-108.47828,2436.300049
21695,33.58754,-108.47847,2436.399902
21696,33.58734,-108.47874,2437.5
21697,33.5873,-108.47879,2437.699951
21698,33.58729,-108.4788,2437.699951
21699,33.58723,-108.47887,2438
21700,33.58709,-108.479,2438
21701,33.58704,-108.47904,2438
21702,33.5868,-108.4792,2438.5
21703,33.58671,-108.47927,2439
21704,33.58667,-108.4793,2439.399902
21705,33.58622,-108.47969,2447.5
21706,33.58612,-108.47977,2447.800049
21707,33.58602,-108.47986,2448.300049
21708,33.58599,-108.4799,2448.699951
21709,33.5859,-108.48,2449.399902
21710,33.58578,-108.48015,2450.100098
21711,33.58569,-108.48026,2450.399902
21712,33.58561,-108.48038,2452.699951
21713,33.58558,-108.48042,2454.100098
21714,33.58539,-108.48072,2459
21715,33.58523,-108.48098,2461
21716,33.58512,-108.48112,2461.800049
21717,33.5849,-108.4814,2462.100098
21718,33.5848,-108.48153,2461.899902
21719,33.5847,-108.48167,2462.300049
21720,33.58466,-108.48173,2462.699951
21721,33.5846,-108.48184,2463.699951
21722,33.58452,-108.482,2466.699951
21723,33.5845,-108.48206,2468.199951
21724,33.58446,-108.4822,2470.399902
21725,33.58445,-108.48229,2471.300049
21726,33.58444,-108.48238,2472
21727,33.58443,-108.4825,2472.899902
21728,33.58444,-108.48261,2473.600098
21729,33.58445,-108.48271,2474.100098
21730,33.58449,-108.48286,2475.100098
21731,33.5845,-108.48291,2475.300049
21732,33.58452,-108.48297,2475.699951
21733,33.58455,-108.48304,2476.199951
21734,33.58458,-108.48313,2476.600098
21735,33.58462,-108.48319,2477.100098
21736,33.58466,-108.48326,2478
21737,33.58479,-108.48344,2482.600098
21738,33.5849,-108.48357,2485.300049
21739,33.58492,-108.4836,2485.600098
21740,33.58495,-108.48363,2486.199951
21741,33.58499,-108.48368,2486.800049
21742,33.58503,-108.48374,2487.199951
21743,33.58507,-108.48383,2487.300049
21744,33.58509,-108.48387,2487.300049
21745,33.58509,-108.4839,2487.100098
21746,33.5851,-108.48394,2486.899902
21747,33.5851,-108.48397,2486.699951
21748,33.5851,-108.48398,2486.600098
21749,33.5851,-108.48399,2486.5
21750,33.58509,-108.484,2486.300049
21751,33.58508,-108.48401,2486.100098
21752,33.58508,-108.48402,2486
21753,33.58506,-108.48402,2485.800049
21754,33.58505,-108.48403,2485.699951
21755,33.58503,-108.48403,2485.5
21756,33.58501,-108.48403,2485.300049
21757,33.58498,-108.48402,2485
21758,33.58496,-108.48401,2484.800049
21759,33.58482,-108.48394,2482.899902
21760,33.58472,-108.48389,2479.800049
21761,33.58466,-108.48387,2478.300049
21762,33.58459,-108.48385,2477.600098
21763,33.58453,-108.48385,2478.199951
21764,33.58446,-108.48385,2479.199951
21765,33.58441,-108.48385,2479.800049
21766,33.58436,-108.48386,2480.600098
21767,33.58431,-108.48388,2481.5
21768,33.58427,-108.4839,2482.399902
21769,33.58424,-108.48391,2482.800049
21770,33.58417,-108.48394,2483.699951
21771,33.58409,-108.48397,2484.5
21772,33.58404,-108.48401,2485.600098
21773,33.584,-108.48403,2486.199951
21774,33.58396,-108.48406,2487.199951
21775,33.5839,-108.48411,2489.399902
21776,33.58385,-108.48416,2490.899902
21777,33.58379,-108.48424,2493.100098
21778,33.58371,-108.48436,2495.199951
21779,33.58362,-108.48451,2496.600098
21780,33.58356,-108.48463,2497.800049
21781,33.58347,-108.4848,2499.199951
21782,33.58341,-108.48494,2500
21783,33.58341,-108.48495,2500.199951
21784,33.58335,-108.4851,2500.5
21785,33.58331,-108.48522,2500.399902
21786,33.58327,-108.48539,2500.800049
21787,33.5832,-108.48568,2504.899902
21788,33.58317,-108.48583,2507.5
21789,33.5831,-108.48612,2509.199951
21790,33.58309,-108.48617,2509.5
21791,33.58301,-108.48648,2511.100098
21792,33.58298,-108.48659,2511.699951
21793,33.58293,-108.48672,2512.300049
21794,33.58289,-108.48683,2512.600098
21795,33.5828,-108.48703,2512.899902
21796,33.58266,-108.48735,2513.5
21797,33.58254,-108.48776,2519.899902
21798,33.5825,-108.4879,2521.100098
21799,33.58239,-108.48837,2523.899902
21800,33.58235,-108.48855,2524.899902
21801,33.58234,-108.48859,2525.100098
21802,33.58232,-108.48864,2525.199951
21803,33.58228,-108.48874,2525.399902
21804,33.58219,-108.48889,2525.199951
21805,33.58199,-108.48919,2528.199951
21806,33.58181,-108.48943,2531.699951
21807,33.58175,-108.4895,2532.300049
21808,33.58167,-108.4896,2533.199951
21809,33.58159,-108.48965,2533.300049
21810,33.58143,-108.48973,2533.600098
21811,33.58132,-108.48977,2533.600098
21812,33.58124,-108.48979,2533.5
21813,33.58115,-108.4898,2533.399902
21814,33.58106,-108.4898,2533.399902
21815,33.58097,-108.48979,2533.600098
21816,33.58092,-108.48978,2533.899902
21817,33.58081,-108.48975,2535
21818,33.58078,-108.48974,2535.5
21819,33.58071,-108.48971,2536.5
21820,33.58064,-108.48969,2537.300049
21821,33.58051,-108.48963,2538
21822,33.58033,-108.48952,2538.699951
21823,33.58018,-108.48943,2539.600098
21824,33.58011,-108.4894,2540.100098
21825,33.58005,-108.48938,2540.600098
21826,33.58,-108.48937,2541.100098
21827,33.57996,-108.48936,2541.399902
21828,33.57975,-108.48937,2543.399902
21829,33.57967,-108.48937,2544.100098
21830,33.57961,-108.48937,2544.699951
21831,33.57957,-108.48938,2545
21832,33.57942,-108.4894,2546.100098
21833,33.57927,-108.48943,2546.800049
21834,33.5789,-108.48954,2547.800049
21835,33.57867,-108.48962,2549.100098
21836,33.57861,-108.48964,2549.399902
21837,33.57856,-108.48966,2549.5
21838,33.5785,-108.48969,2549.600098
21839,33.57843,-108.48972,2549.699951
21840,33.57837,-108.48976,2549.800049
21841,33.57832,-108.4898,2549.800049
21842,33.57823,-108.48988,2550
21843,33.57815,-108.48996,2550.100098
21844,33.57809,-108.49003,2550.199951
21845,33.57805,-108.49009,2550.199951
21846,33.57796,-108.49019,2550.300049
21847,33.57789,-108.49026,2550.399902
21848,33.57777,-108.49036,2550.600098
21849,33.57757,-108.49052,2551
21850,33.57728,-108.49071,2551.399902
21851,33.5772,-108.49077,2551.5
21852,33.57686,-108.49101,2551.800049
21853,33.57665,-108.49117,2551.899902
21854,33.57659,-108.49123,2551.899902
21855,33.57653,-108.4913,2551.899902
21856,33.57645,-108.49141,2551.800049
21857,33.57641,-108.49147,2551.699951
21858,33.57636,-108.49151,2551.699951
21859,33.57627,-108.49159,2551.699951
21860,33.57606,-108.49168,2552.199951
21861,33.57592,-108.49173,2552.5
21862,33.57557,-108.49186,2553.100098
21863,33.57524,-108.492,2553.399902
21864,33.5751,-108.49205,2553.5
21865,33.57496,-108.4921,2553.800049
21866,33.5748,-108.49214,2553.899902
21867,33.57455,-108.49218,2554.100098
21868,33.57418,-108.4922,2554.699951
21869,33.57336,-108.49224,2556.300049
21870,33.57314,-108.49227,2556.699951
21871,33.5731,-108.49228,2556.800049
21872,33.57303,-108.4923,2556.899902
21873,33.57291,-108.49234,2557.100098
21874,33.57257,-108.49249,2556.399902
21875,33.57242,-108.49255,2555.699951
21876,33.5719,-108.49274,2554.100098
21877,33.57145,-108.49287,2555.600098
21878,33.571,-108.49305,2558.800049
21879,33.57088,-108.4931,2559.399902
21880,33.5706,-108.49325,2559.899902
21881,33.57046,-108.49337,2560
21882,33.57027,-108.49357,2560.600098
21883,33.5702,-108.49364,2560.800049
21884,33.56977,-108.49418,2561.800049
21885,33.56961,-108.49437,2561.800049
21886,33.56915,-108.49496,2561.5
21887,33.56887,-108.4953,2561.100098
21888,33.56877,-108.49543,2561.100098
21889,33.56856,-108.49572,2561.100098
21890,33.56844,-108.49588,2561.199951
21891,33.56833,-108.49602,2561.100098
21892,33.56828,-108.49606,2561
21893,33.56822,-108.49612,2561
21894,33.56798,-108.4963,2560.600098
21895,33.56797,-108.49631,2560.600098
21896,33.56764,-108.49649,2560.5
21897,33.56749,-108.49656,2560.600098
21898,33.56748,-108.49656,2560.600098
21899,33.56734,-108.49658,2560.600098
21900,33.5672,-108.49661,2560.800049
21901,33.56701,-108.49662,2561.899902
21902,33.56677,-108.49662,2564
21903,33.56665,-108.49662,2564.600098
21904,33.56645,-108.49662,2565.5
21905,33.56639,-108.49663,2566
21906,33.56631,-108.49664,2566.5
21907,33.56625,-108.49666,2567
21908,33.56624,-108.49666,2567
21909,33.56618,-108.49668,2567.600098
21910,33.56611,-108.49672,2568.399902
21911,33.56606,-108.49674,2568.899902
21912,33.56601,-108.49677,2569.399902
21913,33.56598,-108.49679,2569.699951
21914,33.56591,-108.49686,2570.699951
21915,33.56586,-108.4969,2571.100098
21916,33.56581,-108.49697,2571.800049
21917,33.56579,-108.49701,2572.199951
21918,33.56572,-108.49711,2572.899902
21919,33.5655,-108.49753,2574.600098
21920,33.56549,-108.49754,2574.600098
21921,33.56544,-108.49765,2574.899902
21922,33.56536,-108.49782,2575.300049
21923,33.56524,-108.49811,2577
21924,33.56517,-108.49831,2578.300049
21925,33.56503,-108.49869,2579.300049
21926,33.56503,-108.49871,2579.399902
21927,33.56492,-108.49899,2579.399902
21928,33.56473,-108.49937,2578.300049
21929,33.56467,-108.49946,2577.699951
21930,33.56463,-108.49952,2577.199951
21931,33.56455,-108.49963,2576.199951
21932,33.56445,-108.49974,2575
21933,33.56415,-108.50005,2572.100098
21934,33.56413,-108.50007,2571.800049
21935,33.56362,-108.50058,2566
21936,33.5636,-108.5006,2565.800049
21937,33.56337,-108.50084,2563.899902
21938,33.56333,-108.50089,2563.800049
21939,33.56292,-108.50131,2563.899902
21940,33.56251,-108.50173,2567.100098
21941,33.56244,-108.5018,2567.699951
21942,33.56224,-108.50202,2569.399902
21943,33.56216,-108.5021,2569.800049
21944,33.5618,-108.50242,2571
21945,33.56166,-108.50253,2571.300049
21946,33.56163,-108.50255,2571.399902
21947,33.56158,-108.50259,2571.5
21948,33.56146,-108.50267,2572
21949,33.56138,-108.50271,2572.5
21950,33.56124,-108.50275,2573.100098
21951,33.56098,-108.50279,2575.5
21952,33.56073,-108.50282,2578.300049
21953,33.56045,-108.50284,2580.600098
21954,33.56033,-108.50285,2581.199951
21955,33.56014,-108.50286,2582.300049
21956,33.56005,-108.50287,2582.800049
21957,33.55995,-108.50287,2583.199951
21958,33.55984,-108.50286,2583.800049
21959,33.55979,-108.50285,2584.100098
21960,33.55974,-108.50284,2584.399902
21961,33.55973,-108.50284,2584.399902
21962,33.55971,-108.50283,2584.5
21963,33.55966,-108.50281,2584.899902
21964,33.55961,-108.50279,2585.199951
21965,33.55955,-108.50275,2585.699951
21966,33.55947,-108.50269,2586.699951
21967,33.55944,-108.50266,2587.100098
21968,33.55941,-108.50264,2587.300049
21969,33.55901,-108.50231,2588.199951
21970,33.55896,-108.50227,2587.899902
21971,33.55892,-108.50224,2587.699951
21972,33.55868,-108.50208,2586.600098
21973,33.55853,-108.50198,2585.199951
21974,33.5582,-108.5018,2584
21975,33.55795,-108.50168,2583.600098
21976,33.55792,-108.50167,2583.699951
21977,33.55781,-108.50162,2583.600098
21978,33.55729,-108.5014,2583.399902
21979,33.5572,-108.50137,2583.5
21980,33.5569,-108.50127,2583.199951
21981,33.5568,-108.50125,2583.399902
21982,33.55674,-108.50123,2583.399902
21983,33.55667,-108.50122,2583.600098
21984,33.55662,-108.50122,2583.699951
21985,33.55656,-108.50121,2583.800049
21986,33.55655,-108.50121,2583.800049
21987,33.55649,-108.50121,2583.800049
21988,33.55641,-108.50122,2583.800049
21989,33.55637,-108.50123,2583.800049
21990,33.55631,-108.50124,2583.699951
21991,33.55616,-108.50129,2583.600098
21992,33.55602,-108.50134,2583.399902
21993,33.55569,-108.50145,2581.800049
21994,33.55552,-108.50151,2580.699951
21995,33.55547,-108.50152,2580.399902
21996,33.55533,-108.50155,2579.699951
21997,33.55516,-108.50159,2579.100098
21998,33.55512,-108.50159,2578.899902
21999,33.55499,-108.50161,2578.5
22000,33.55432,-108.50167,2573.199951
22001,33.55409,-108.50167,2572.199951
22002,33.55386,-108.50165,2570
22003,33.55373,-108.50164,2568.899902
22004,33.553,-108.50145,2564.600098
22005,33.55285,-108.50141,2563.300049
22006,33.55242,-108.50128,2561.100098
22007,33.55215,-108.5012,2560.100098
22008,33.55209,-108.50118,2559.899902
22009,33.55171,-108.50105,2557.399902
22010,33.5513,-108.50085,2555.600098
22011,33.55129,-108.50084,2555.600098
22012,33.55094,-108.50065,2553.800049
22013,33.55066,-108.50046,2550.300049
22014,33.55019,-108.50015,2548.399902
22015,33.54994,-108.49998,2547.300049
22016,33.54988,-108.49993,2547
22017,33.54981,-108.49988,2546.399902
22018,33.54972,-108.4998,2545.800049
22019,33.54965,-108.49972,2545.600098
22020,33.54948,-108.49949,2544.899902
22021,33.54937,-108.49932,2544.5
22022,33.54916,-108.49898,2542.5
22023,33.54898,-108.49868,2539.199951
22024,33.54832,-108.49757,2533.199951
22025,33.54794,-108.49693,2531.600098
22026,33.54778,-108.49671,2531.5
22027,33.54772,-108.49663,2531.600098
22028,33.54762,-108.4965,2531.5
22029,33.54753,-108.4964,2531.300049
22030,33.54746,-108.49633,2531
22031,33.54727,-108.49613,2529.600098
22032,33.54695,-108.49589,2525
22033,33.546,-108.49517,2516.600098
22034,33.54589,-108.49509,2515.800049
22035,33.54515,-108.49455,2510
22036,33.54498,-108.49445,2509
22037,33.54492,-108.49442,2508.699951
22038,33.54476,-108.49435,2507.899902
22039,33.54464,-108.49433,2507.300049
22040,33.54461,-108.49433,2507.100098
22041,33.54456,-108.49433,2506.899902
22042,33.54441,-108.49433,2505.899902
22043,33.54419,-108.49436,2504.300049
22044,33.5439,-108.49443,2502.100098
22045,33.54387,-108.49444,2501.899902
22046,33.54337,-108.49457,2500.100098
22047,33.54267,-108.49478,2500.100098
22048,33.54212,-108.49496,2498.699951
22049,33.54198,-108.495,2498
22050,33.54172,-108.49507,2496.399902
22051,33.54139,-108.49515,2494.300049
22052,33.54081,-108.4953,2491.800049
22053,33.54066,-108.49534,2491.600098
22054,33.53976,-108.49556,2490.399902
22055,33.53975,-108.49556,2490.399902
22056,33.53899,-108.49573,2489
22057,33.53859,-108.49584,2486.800049
22058,33.53839,-108.4959,2484.800049
22059,33.53824,-108.49591,2483.5
22060,33.53811,-108.49592,2482.600098
22061,33.538,-108.49591,2481.899902
22062,33.53788,-108.49589,2481.5
22063,33.53779,-108.49587,2481.100098
22064,33.53772,-108.49585,2480.800049
22065,33.53747,-108.49574,2480.399902
22066,33.5372,-108.49565,2480.399902
22067,33.53687,-108.49552,2480
22068,33.53618,-108.49524,2478.800049
22069,33.53533,-108.4949,2476.899902
22070,33.53514,-108.49483,2476.399902
22071,33.53482,-108.49469,2475.399902
22072,33.53427,-108.49446,2473.5
22073,33.53415,-108.49441,2473
22074,33.53406,-108.49438,2472.699951
22075,33.53397,-108.49436,2472.300049
22076,33.53388,-108.49435,2472
22077,33.53382,-108.49436,2471.800049
22078,33.53376,-108.49437,2471.5
22079,33.53367,-108.49439,2471.100098
22080,33.53315,-108.49456,2468.899902
22081,33.53229,-108.49489,2467
22082,33.53222,-108.49492,2466.800049
22083,33.5316,-108.49513,2465.5
22084,33.5315,-108.49517,2465.199951
22085,33.53073,-108.49548,2463.199951
22086,33.53036,-108.49565,2462.399902
22087,33.5301,-108.49583,2461.600098
22088,33.52978,-108.49599,2460.899902
22089,33.52959,-108.4961,2460.5
22090,33.52936,-108.49625,2459.899902
22091,33.52922,-108.49635,2459.699951
22092,33.52913,-108.49642,2459.5
22093,33.5291,-108.49645,2459.399902
22094,33.52907,-108.49649,2459.300049
22095,33.52901,-108.49657,2459
22096,33.52895,-108.49669,2458.600098
22097,33.52893,-108.49676,2458.300049
22098,33.52866,-108.49734,2455.699951
22099,33.52857,-108.49751,2454.699951
22100,33.52819,-108.49829,2451.699951
22101,33.52812,-108.49844,2451.699951
22102,33.52796,-108.49881,2451.699951
22103,33.52785,-108.499,2451.600098
22104,33.52781,-108.49908,2451.600098
22105,33.52748,-108.49974,2451.100098
22106,33.52739,-108.49993,2450.800049
22107,33.52726,-108.50033,2448.600098
22108,33.52719,-108.50056,2446.899902
22109,33.52707,-108.50106,2443.300049
22110,33.52692,-108.50156,2442
22111,33.52689,-108.50166,2441.699951
22112,33.52679,-108.50187,2440.100098
22113,33.52642,-108.50231,2437.399902
22114,33.52636,-108.50238,2436.899902
22115,33.52603,-108.50274,2435.100098
22116,33.52582,-108.50295,2434.399902
22117,33.52536,-108.50344,2432.300049
22118,33.52528,-108.50352,2431.899902
22119,33.52506,-108.50374,2430.800049
22120,33.52447,-108.50425,2428.399902
22121,33.52427,-108.50445,2426.800049
22122,33.52418,-108.50454,2426.699951
22123,33.52415,-108.50459,2426.600098
22124,33.52413,-108.50462,2426.600098
22125,33.52402,-108.50475,2426.600098
22126,33.52394,-108.50488,2426.399902
22127,33.52388,-108.50501,2426.300049
22128,33.52384,-108.50513,2426.199951
22129,33.5238,-108.50527,2426
22130,33.52376,-108.5055,2425.800049
22131,33.52374,-108.50576,2425.5
22132,33.52371,-108.50619,2425.5
22133,33.52365,-108.50705,2428.399902
22134,33.52364,-108.50726,2427.399902
22135,33.52363,-108.5073,2427.100098
22136,33.52362,-108.50769,2425.5
22137,33.52362,-108.50771,2425.399902
22138,33.52362,-108.50793,2424.899902
22139,33.52362,-108.50815,2424.5
22140,33.52363,-108.50844,2424
22141,33.52365,-108.50855,2423.600098
22142,33.52366,-108.50862,2423.399902
22143,33.52368,-108.50876,2423.100098
22144,33.5237,-108.50888,2422.899902
22145,33.52372,-108.50898,2422.699951
22146,33.52374,-108.50909,2422.699951
22147,33.5238,-108.50929,2422.199951
22148,33.52385,-108.50944,2421.899902
22149,33.52413,-108.5104,2420.199951
22150,33.52415,-108.51047,2420.100098
22151,33.52423,-108.51072,2419.699951
22152,33.52427,-108.51087,2419.600098
22153,33.5243,-108.51099,2419.600098
22154,33.52435,-108.51115,2419.5
22155,33.52438,-108.51121,2419.399902
22156,33.52452,-108.51164,2419
22157,33.52457,-108.51182,2418.600098
22158,33.52466,-108.5122,2417.5
22159,33.52467,-108.51223,2417.399902
22160,33.52478,-108.51268,2416.100098
22161,33.5248,-108.5128,2415.600098
22162,33.52481,-108.51289,2415.300049
22163,33.52482,-108.51307,2414.600098
22164,33.52482,-108.51322,2414
22165,33.52482,-108.51329,2413.800049
22166,33.52482,-108.51342,2413.5
22167,33.52482,-108.51363,2413
22168,33.5248,-108.5139,2412.399902
22169,33.52478,-108.51404,2412.100098
22170,33.52477,-108.51416,2411.800049
22171,33.52475,-108.51424,2411.699951
22172,33.52469,-108.51458,2411
