,latitude,longitude,elevation
2567,46.659301,-112.33258,1765.0
2568,46.658025,-112.331138,1763.0
2569,46.652379,-112.330826,1754.0
2570,46.650443,-112.329761,1751.0
2571,46.648008,-112.32733,1750.0
2572,46.644519,-112.325544,1752.0
2573,46.643423,-112.323622,1753.0
2574,46.640534,-112.321978,1743.0
2575,46.639177,-112.323027,1734.0
2576,46.635087,-112.322961,1712.0
2577,46.633728,-112.324087,1701.0
2578,46.632582,-112.32239,1696.0
2579,46.631788,-112.322343,1693.0
2580,46.630355,-112.327513,1686.0
2581,46.626725,-112.332657,1681.0
2582,46.624934,-112.334262,1675.0
2583,46.618771,-112.336603,1670.0
2584,46.616593,-112.336626,1669.0
2585,46.61496,-112.337896,1673.0
2586,46.614944,-112.332074,1690.0
2587,46.619965,-112.323824,1739.0
2588,46.620386,-112.316471,1766.0
2589,46.621348,-112.313096,1777.0
2590,46.623353,-112.309536,1784.0
2591,46.623336,-112.308592,1786.0
2592,46.622061,-112.30759,1792.0
2593,46.621436,-112.303167,1812.0
2594,46.619973,-112.300281,1827.0
2595,46.617425,-112.283432,1827.0
2596,46.616162,-112.279657,1845.0
2597,46.61532,-112.279269,1838.0
2598,46.614696,-112.278019,1825.0
2599,46.614633,-112.27524,1815.0
2600,46.615057,-112.274267,1808.0
2601,46.615001,-112.27133,1788.0
2602,46.613994,-112.270414,1786.0
2603,46.613594,-112.268249,1780.0
2604,46.612379,-112.265495,1771.0
2605,46.611586,-112.265004,1759.0
2606,46.611444,-112.261452,1733.0
2607,46.609714,-112.25915,1701.0
2608,46.609503,-112.257881,1699.0
2609,46.607895,-112.256931,1673.0
2610,46.604434,-112.256491,1626.0
2611,46.603643,-112.253716,1613.0
2612,46.600663,-112.25251,1585.0
2613,46.599562,-112.251118,1570.0
2614,46.598178,-112.250679,1541.0
2615,46.597976,-112.249573,1537.0
2616,46.597017,-112.249665,1524.0
2617,46.59565,-112.247065,1505.0
2618,46.59068,-112.242952,1461.0
2619,46.588128,-112.238017,1439.0
2620,46.584936,-112.235718,1444.0
2621,46.584926,-112.231024,1423.0
2622,46.579186,-112.230702,1401.0
2623,46.575831,-112.228052,1394.0
2624,46.576745,-112.21815,1358.0
2625,46.573904,-112.218084,1358.0
2626,46.57449,-112.21504,1351.0
2627,46.576392,-112.209882,1349.0
2628,46.576595,-112.207222,1349.0
2629,46.574791,-112.184787,1314.0
2630,46.575284,-112.165759,1288.0
2631,46.57835,-112.149905,1271.0
2632,46.587518,-112.128696,1251.0
2633,46.590181,-112.118591,1237.0
2634,46.594184,-112.112439,1235.0
2635,46.598537,-112.102272,1223.0
2636,46.603122,-112.087944,1215.0
2637,46.606406,-112.080513,1212.0
2638,46.607298,-112.077019,1207.0
2639,46.607658,-112.071192,1209.0
2640,46.607285,-112.069056,1213.0
2641,46.598155,-112.041246,1227.0
2642,46.595052,-112.041194,1234.0
2643,46.593487,-112.040371,1236.0
2644,46.589038,-112.040089,1244.0
2645,46.587055,-112.040679,1252.0
2646,46.581597,-112.046466,1269.0
2647,46.58076,-112.04829,1273.0
2648,46.575907,-112.054625,1300.0
2649,46.575358,-112.056598,1307.0
2650,46.575137,-112.06094,1321.0
2651,46.572408,-112.069517,1335.0
2652,46.572411,-112.072657,1345.0
2653,46.571146,-112.078577,1362.0
2654,46.570039,-112.080054,1363.0
2655,46.566061,-112.088319,1384.0
2656,46.562536,-112.091517,1401.0
2657,46.561954,-112.093486,1403.0
2658,46.556573,-112.100113,1426.0
2659,46.546202,-112.102331,1488.0
2660,46.544608,-112.103513,1489.0
2661,46.543536,-112.103458,1498.0
2662,46.54276,-112.104421,1509.0
2663,46.541204,-112.108514,1531.0
2664,46.537879,-112.11141,1534.0
2665,46.53607,-112.109415,1548.0
2666,46.535405,-112.107806,1549.0
2667,46.534994,-112.10816,1547.0
2668,46.533449,-112.107642,1563.0
2669,46.532955,-112.10676,1553.0
2670,46.530986,-112.107259,1574.0
2671,46.52931,-112.106993,1609.0
2672,46.527501,-112.108842,1617.0
2673,46.524445,-112.11038,1633.0
2674,46.523192,-112.11537,1673.0
2675,46.521786,-112.117877,1692.0
2676,46.51717,-112.123585,1725.0
2677,46.516455,-112.12583,1707.0
2678,46.514475,-112.128595,1684.0
2679,46.513707,-112.130674,1674.0
2680,46.512742,-112.130317,1663.0
2681,46.510912,-112.131787,1654.0
2682,46.509019,-112.132487,1648.0
2683,46.506389,-112.132484,1613.0
2684,46.505963,-112.130699,1599.0
2685,46.504737,-112.129145,1578.0
2686,46.500502,-112.126161,1576.0
2687,46.500011,-112.124867,1574.0
2688,46.500132,-112.121486,1572.0
2689,46.49939,-112.117835,1571.0
2690,46.496317,-112.116227,1549.0
2691,46.493924,-112.117024,1540.0
2692,46.492218,-112.112876,1529.0
2693,46.492499,-112.103281,1509.0
2694,46.491792,-112.102217,1497.0
2695,46.491372,-112.098285,1497.0
2696,46.484,-112.085153,1455.0
2697,46.483969,-112.081221,1446.0
2698,46.48298,-112.078332,1444.0
2699,46.478941,-112.074571,1421.0
2700,46.477865,-112.074553,1412.0
2701,46.477588,-112.077629,1423.0
2702,46.476376,-112.080607,1441.0
2703,46.476573,-112.081799,1459.0
2704,46.474999,-112.084413,1460.0
2705,46.474783,-112.086034,1472.0
2706,46.473117,-112.089369,1479.0
2707,46.471663,-112.090944,1486.0
2708,46.471142,-112.092337,1490.0
2709,46.469673,-112.093041,1494.0
2710,46.468921,-112.096024,1500.0
2711,46.467807,-112.09748,1507.0
2712,46.465567,-112.098542,1512.0
2713,46.464687,-112.100235,1520.0
2714,46.461531,-112.103033,1530.0
2715,46.460218,-112.105358,1541.0
2716,46.460944,-112.107407,1556.0
2717,46.460817,-112.109254,1569.0
2718,46.461684,-112.111429,1588.0
2719,46.461498,-112.112871,1597.0
2720,46.462046,-112.117337,1626.0
2721,46.463815,-112.120245,1641.0
2722,46.464872,-112.125908,1662.0
2723,46.464701,-112.12759,1670.0
2724,46.465227,-112.131125,1699.0
2725,46.467194,-112.133931,1717.0
2726,46.468435,-112.136883,1730.0
2727,46.468012,-112.142252,1746.0
2728,46.466652,-112.144493,1760.0
2729,46.465547,-112.15257,1809.0
2730,46.466074,-112.156552,1820.0
2731,46.468907,-112.160708,1858.0
2732,46.469251,-112.170153,1869.0
2733,46.47011,-112.173552,1873.0
2734,46.469686,-112.174226,1881.0
2735,46.469463,-112.172758,1881.0
2736,46.46872,-112.172636,1883.0
2737,46.464644,-112.175782,1919.0
2738,46.463383,-112.175409,1919.0
2739,46.462916,-112.171849,1928.0
2740,46.460965,-112.172983,1948.0
2741,46.459054,-112.167379,1959.0
2742,46.458561,-112.167226,1967.0
2743,46.457846,-112.168086,1967.0
2744,46.455833,-112.17373,1979.0
2745,46.453759,-112.174212,1993.0
2746,46.453018,-112.175747,1994.0
2747,46.451656,-112.176726,1995.0
2748,46.451365,-112.179072,2004.0
2749,46.450097,-112.180214,2004.0
2750,46.449129,-112.18025,2004.0
2751,46.448279,-112.181011,2009.0
2752,46.446749,-112.180578,2010.0
2753,46.445848,-112.177902,2004.0
2754,46.444429,-112.177323,1995.0
2755,46.440837,-112.179142,1999.0
2756,46.440417,-112.179847,2002.0
2757,46.440537,-112.180926,2007.0
2758,46.440004,-112.181945,2002.0
2759,46.43781,-112.182748,1991.0
2760,46.437531,-112.183494,1990.0
2761,46.437756,-112.187005,1976.0
2762,46.437172,-112.188473,1979.0
2763,46.434089,-112.189157,1973.0
2764,46.432854,-112.190559,1986.0
2765,46.430894,-112.189979,1996.0
2766,46.429587,-112.190599,1993.0
2767,46.428567,-112.190262,1994.0
2768,46.428316,-112.19237,2000.0
2769,46.427456,-112.193829,2011.0
2770,46.427878,-112.194056,2014.0
2771,46.428084,-112.196224,2035.0
2772,46.42767,-112.194947,2029.0
2773,46.427231,-112.195231,2035.0
2774,46.426729,-112.194242,2027.0
2775,46.425695,-112.195346,2043.0
2776,46.425634,-112.196865,2052.0
2777,46.423587,-112.19959,2076.0
2778,46.423425,-112.200597,2091.0
2779,46.425065,-112.200346,2109.0
2780,46.425564,-112.201437,2118.0
2781,46.425527,-112.203282,2131.0
2782,46.424678,-112.205266,2146.0
2783,46.422932,-112.205986,2165.0
2784,46.422549,-112.205497,2167.0
2785,46.421679,-112.20678,2173.0
2786,46.419975,-112.207938,2193.0
2787,46.419068,-112.206985,2196.0
2788,46.418001,-112.207328,2197.0
2789,46.417087,-112.20647,2214.0
2790,46.415762,-112.207438,2224.0
2791,46.415046,-112.20717,2223.0
2792,46.415603,-112.205244,2235.0
2793,46.415216,-112.203245,2240.0
2794,46.414297,-112.201905,2246.0
2795,46.413684,-112.202025,2248.0
2796,46.413041,-112.203687,2256.0
2797,46.410455,-112.20619,2250.0
2798,46.40961,-112.206044,2255.0
2799,46.407261,-112.202898,2233.0
2800,46.405823,-112.202605,2224.0
2801,46.405252,-112.203623,2203.0
2802,46.402729,-112.201711,2163.0
2803,46.402626,-112.202309,2167.0
2804,46.401495,-112.202264,2181.0
2805,46.400879,-112.200244,2168.0
2806,46.39982,-112.202104,2183.0
2807,46.399151,-112.201753,2191.0
2808,46.397594,-112.204042,2197.0
2809,46.395957,-112.214818,2204.0
2810,46.39464,-112.212982,2182.0
2811,46.393913,-112.212985,2184.0
2812,46.393439,-112.214944,2197.0
2813,46.392455,-112.216442,2214.0
2814,46.39094,-112.216023,2218.0
2815,46.390451,-112.213646,2235.0
2816,46.389666,-112.214041,2232.0
2817,46.389043,-112.215367,2223.0
2818,46.389011,-112.214238,2226.0
2819,46.388342,-112.212983,2223.0
2820,46.388027,-112.210079,2230.0
2821,46.386144,-112.210518,2232.0
2822,46.383719,-112.208281,2231.0
2823,46.382864,-112.20852,2243.0
2824,46.38122,-112.214174,2216.0
2825,46.380182,-112.216127,2197.0
2826,46.378987,-112.217216,2196.0
2827,46.378489,-112.218728,2164.0
2828,46.377298,-112.219863,2138.0
2829,46.373539,-112.219273,2152.0
2830,46.372699,-112.219827,2145.0
2831,46.367293,-112.218307,2101.0
2832,46.363769,-112.219179,2085.0
2833,46.362318,-112.217391,2094.0
2834,46.361272,-112.214609,2084.0
2835,46.360906,-112.215792,2081.0
2836,46.359914,-112.216622,2082.0
2837,46.359128,-112.219553,2063.0
2838,46.357597,-112.220533,2051.0
2839,46.353808,-112.218139,2046.0
2840,46.35224,-112.218072,2039.0
2841,46.351496,-112.219256,2030.0
2842,46.34904,-112.219382,2003.0
2843,46.347588,-112.220308,1989.0
2844,46.346539,-112.222414,1983.0
2845,46.345255,-112.22328,1979.0
2846,46.34281,-112.226479,1975.0
2847,46.342881,-112.227315,1975.0
2848,46.337213,-112.23392,1975.0
2849,46.335866,-112.234797,1970.0
2850,46.333886,-112.234923,1969.0
2851,46.330523,-112.23855,1961.0
2852,46.328941,-112.238445,1958.0
2853,46.322782,-112.241934,1940.0
2854,46.322258,-112.24306,1938.0
2855,46.320584,-112.243707,1931.0
2856,46.31962,-112.244811,1933.0
2857,46.318216,-112.244704,1923.0
2858,46.317676,-112.246596,1914.0
2859,46.313282,-112.249418,1897.0
2860,46.313637,-112.25049,1902.0
2861,46.313223,-112.251064,1899.0
2862,46.311131,-112.251369,1887.0
2863,46.310306,-112.250933,1879.0
2864,46.30867,-112.253497,1877.0
2865,46.305323,-112.25574,1860.0
2866,46.302946,-112.254839,1833.0
2867,46.30221,-112.255155,1819.0
2868,46.301754,-112.256163,1819.0
2869,46.301692,-112.254903,1803.0
2870,46.300771,-112.253492,1820.0
2871,46.299569,-112.253998,1781.0
2872,46.297782,-112.253316,1763.0
2873,46.297191,-112.25204,1751.0
2874,46.297088,-112.250035,1748.0
2875,46.295745,-112.247451,1748.0
2876,46.2949,-112.247102,1736.0
2877,46.292853,-112.2446,1719.0
2878,46.291953,-112.2447,1705.0
2879,46.290889,-112.243281,1700.0
2880,46.286382,-112.242488,1682.0
2881,46.285306,-112.244502,1661.0
2882,46.27881,-112.250149,1644.0
2883,46.275143,-112.249779,1636.0
2884,46.272817,-112.251509,1632.0
2885,46.270552,-112.254754,1621.0
2886,46.270303,-112.256596,1622.0
2887,46.270909,-112.260481,1631.0
2888,46.268856,-112.259953,1624.0
2889,46.26841,-112.262281,1625.0
2890,46.269436,-112.264965,1628.0
2891,46.269773,-112.275604,1631.0
2892,46.269515,-112.279773,1639.0
2893,46.268052,-112.284865,1644.0
2894,46.26691,-112.285368,1645.0
2895,46.26471,-112.284393,1645.0
2896,46.262858,-112.28486,1647.0
2897,46.262297,-112.285509,1647.0
2898,46.262144,-112.288195,1663.0
2899,46.26392,-112.293046,1673.0
2900,46.266924,-112.311892,1683.0
2901,46.25979,-112.331207,1687.0
2902,46.260024,-112.336707,1692.0
2903,46.257523,-112.34018,1695.0
2904,46.25985,-112.343353,1702.0
2905,46.259918,-112.345734,1706.0
2906,46.261139,-112.349152,1709.0
2907,46.260632,-112.352432,1728.0
2908,46.261662,-112.355904,1721.0
2909,46.260948,-112.367081,1743.0
2910,46.258759,-112.379959,1742.0
2911,46.257381,-112.393761,1763.0
2912,46.255871,-112.398262,1761.0
2913,46.251129,-112.406013,1761.0
2914,46.247871,-112.407913,1766.0
2915,46.246719,-112.409767,1767.0
2916,46.245621,-112.415482,1767.0
2917,46.245712,-112.418755,1770.0
2918,46.24617,-112.420464,1769.0
2919,46.246181,-112.423409,1781.0
2920,46.242542,-112.432297,1796.0
2921,46.2369,-112.435265,1781.0
2922,46.233479,-112.434921,1794.0
2923,46.231571,-112.433891,1793.0
2924,46.229485,-112.43399,1790.0
2925,46.229221,-112.435051,1794.0
2926,46.228008,-112.436508,1793.0
2927,46.227585,-112.439308,1796.0
2928,46.227016,-112.440453,1798.0
2929,46.226234,-112.44075,1796.0
2930,46.2239,-112.44017,1796.0
2931,46.220718,-112.440384,1799.0
2932,46.215771,-112.442947,1804.0
2933,46.212193,-112.448608,1819.0
2934,46.206379,-112.448128,1830.0
2935,46.201637,-112.446686,1835.0
2936,46.196774,-112.447922,1844.0
2937,46.188557,-112.446518,1861.0
2938,46.187344,-112.446815,1863.0
2939,46.18565,-112.446236,1860.0
2940,46.184078,-112.44677,1864.0
2941,46.179428,-112.44577,1881.0
2942,46.17495,-112.44323,1884.0
2943,46.173302,-112.444763,1883.0
2944,46.170601,-112.44532,1894.0
2945,46.169731,-112.447067,1891.0
2946,46.168541,-112.447449,1898.0
2947,46.16769,-112.449287,1900.0
2948,46.165321,-112.451958,1909.0
2949,46.164452,-112.452042,1906.0
2950,46.163769,-112.453033,1909.0
2951,46.162441,-112.453712,1912.0
2952,46.157509,-112.459702,1922.0
2953,46.156811,-112.461517,1926.0
2954,46.15424,-112.46431,1936.0
2955,46.155918,-112.466812,1950.0
2956,46.1558,-112.467392,1948.0
2957,46.153172,-112.468468,1973.0
2958,46.151661,-112.472687,1965.0
2959,46.152431,-112.475792,1961.0
2960,46.152161,-112.476578,1952.0
2961,46.151447,-112.476807,1951.0
2962,46.149136,-112.473801,1954.0
2963,46.147667,-112.473343,1961.0
2964,46.146641,-112.474495,1957.0
2965,46.145195,-112.474586,1943.0
2966,46.144203,-112.481392,1950.0
2967,46.144524,-112.483826,1961.0
2968,46.146187,-112.487518,1963.0
2969,46.146034,-112.490318,1975.0
2970,46.145466,-112.491295,1973.0
2971,46.140842,-112.494606,1984.0
2972,46.140026,-112.495827,1989.0
2973,46.139961,-112.50174,1999.0
2974,46.138592,-112.502495,1999.0
2975,46.137554,-112.505013,2009.0
2976,46.133759,-112.509872,2018.0
2977,46.130447,-112.512436,2042.0
2978,46.129829,-112.514404,2052.0
2979,46.129875,-112.515793,2053.0
2980,46.129307,-112.517754,2039.0
2981,46.1269,-112.521027,2020.0
2982,46.125347,-112.521416,2012.0
2983,46.123554,-112.520973,2009.0
2984,46.121677,-112.521889,1997.0
2985,46.120213,-112.523712,1988.0
2986,46.119247,-112.526955,1987.0
2987,46.119392,-112.530045,1990.0
2988,46.118458,-112.532379,1981.0
2989,46.115917,-112.532501,1980.0
2990,46.110119,-112.536514,1965.0
2991,46.108009,-112.540092,1965.0
2992,46.106949,-112.54361,1967.0
2993,46.104057,-112.543976,1947.0
2994,46.103367,-112.545296,1943.0
2995,46.103802,-112.548904,1929.0
2996,46.103344,-112.550034,1913.0
2997,46.102364,-112.550537,1897.0
2998,46.100937,-112.552727,1861.0
2999,46.099205,-112.552917,1851.0
3000,46.097855,-112.554054,1834.0
3001,46.096466,-112.553856,1824.0
3002,46.091927,-112.556931,1804.0
3003,46.091263,-112.558014,1803.0
3004,46.086887,-112.559196,1798.0
3005,46.083809,-112.561081,1782.0
3006,46.081478,-112.563629,1776.0
3007,46.080067,-112.567627,1770.0
3008,46.078068,-112.569511,1759.0
3009,46.078106,-112.571617,1765.0
3010,46.077209,-112.574951,1743.0
3011,46.077293,-112.576859,1752.0
3012,46.075993,-112.582771,1735.0
3013,46.075302,-112.584114,1728.0
3014,46.074268,-112.595497,1711.0
3015,46.073551,-112.59774,1704.0
3016,46.069649,-112.601295,1706.0
3017,46.06908,-112.603844,1706.0
3018,46.067051,-112.605614,1713.0
3019,46.064407,-112.605675,1733.0
3020,46.061733,-112.608307,1710.0
3021,46.06044,-112.608849,1702.0
3022,46.057545,-112.60775,1694.0
3023,46.056664,-112.606895,1697.0
3024,46.053322,-112.606049,1715.0
3025,46.050522,-112.608055,1730.0
3026,46.048031,-112.608658,1739.0
3027,46.042358,-112.60717,1738.0
3028,46.039455,-112.607071,1728.0
3029,46.034729,-112.604355,1724.0
3030,46.034534,-112.600342,1733.0
3031,46.035187,-112.598877,1743.0
3032,46.035076,-112.5951,1761.0
3033,46.035744,-112.591965,1764.0
3034,46.033112,-112.588135,1760.0
3035,46.033802,-112.585617,1756.0
3036,46.033634,-112.584846,1762.0
3037,46.031273,-112.583641,1752.0
3038,46.030231,-112.579437,1757.0
3039,46.029938,-112.574516,1765.0
3040,46.02845,-112.569946,1789.0
3041,46.026566,-112.566109,1809.0
3042,46.024796,-112.557266,1839.0
3043,46.023616,-112.556133,1843.0
3044,46.02093,-112.557649,1861.0
3045,46.019382,-112.557603,1871.0
3046,46.017938,-112.558739,1851.0
3047,46.018021,-112.558078,1848.0
3048,46.017726,-112.558805,1842.0
3049,46.017698,-112.557877,1836.0
3050,46.01722,-112.559121,1824.0
3051,46.01705,-112.558121,1817.0
3052,46.016849,-112.558622,1818.0
3053,46.013893,-112.558392,1762.0
3054,46.013835,-112.554752,1749.0
3055,46.011741,-112.554959,1750.0
3056,46.010048,-112.556506,1735.0
3057,46.00997,-112.549479,1721.0
3058,46.006963,-112.54946,1700.0
3059,46.006933,-112.548934,1700.0
3060,46.006218,-112.548741,1698.0
3061,46.0042,-112.545812,1700.0
3062,46.003682,-112.545706,1695.0
3063,46.003746,-112.539254,1689.0
3064,45.995193,-112.539129,1665.0
3065,45.995331,-112.538197,1663.0
3066,45.994862,-112.536902,1663.0
3067,45.995063,-112.536282,1664.0
3068,45.992629,-112.530848,1663.0
3069,45.99229,-112.528791,1663.0
3070,45.99155,-112.527927,1663.0
3071,45.987158,-112.517099,1664.0
3072,45.985169,-112.509152,1665.0
3073,45.985153,-112.506542,1665.0
3074,45.98247,-112.504616,1665.0
3075,45.98269,-112.502497,1669.0
3076,45.982277,-112.501957,1669.0
3077,45.982368,-112.487426,1681.0
3078,45.982948,-112.487257,1684.0
3079,45.979546,-112.486828,1684.0
3080,45.97152,-112.479489,1690.0
3081,45.96331,-112.474448,1693.0
3082,45.959692,-112.473961,1693.0
3083,45.958419,-112.471612,1698.0
3084,45.941408,-112.466453,1693.0
3085,45.918414,-112.466131,1704.0
3086,45.912724,-112.46379,1707.0
3087,45.909898,-112.46327,1709.0
3088,45.905043,-112.466428,1711.0
3089,45.90298,-112.466845,1723.0
3090,45.900301,-112.466333,1729.0
3091,45.899016,-112.465445,1722.0
3092,45.895497,-112.464808,1735.0
3093,45.892468,-112.465112,1751.0
3094,45.887295,-112.463559,1766.0
3095,45.881548,-112.459788,1780.0
3096,45.875253,-112.457897,1789.0
3097,45.871911,-112.455046,1791.0
3098,45.867992,-112.452833,1819.0
3099,45.866309,-112.452548,1819.0
3100,45.86417,-112.456354,1836.0
3101,45.863379,-112.459316,1852.0
3102,45.862624,-112.460083,1866.0
3103,45.861374,-112.46017,1874.0
3104,45.858299,-112.46717,1925.0
3105,45.857444,-112.470486,1939.0
3106,45.856717,-112.47149,1945.0
3107,45.855387,-112.478722,1962.0
3108,45.854492,-112.481124,1964.0
3109,45.85583,-112.482202,1975.0
3110,45.856105,-112.483129,1975.0
3111,45.852577,-112.492875,1999.0
3112,45.851161,-112.495252,2004.0
3113,45.849935,-112.499249,2002.0
3114,45.849117,-112.499952,2000.0
3115,45.84125,-112.496602,1990.0
3116,45.839024,-112.499705,2003.0
3117,45.83932,-112.504465,2017.0
3118,45.838828,-112.505249,2021.0
3119,45.835299,-112.506454,2030.0
3120,45.833269,-112.510036,2054.0
3121,45.833358,-112.511565,2042.0
3122,45.832134,-112.513524,2040.0
3123,45.832649,-112.514929,2035.0
3124,45.831528,-112.515935,2044.0
3125,45.830083,-112.518636,2043.0
3126,45.828821,-112.523619,2054.0
3127,45.827635,-112.523498,2048.0
3128,45.826639,-112.524546,2054.0
3129,45.82464,-112.522846,2053.0
3130,45.824108,-112.521188,2060.0
3131,45.823316,-112.522304,2062.0
3132,45.821624,-112.521566,2079.0
3133,45.820809,-112.519598,2076.0
3134,45.819311,-112.520272,2102.0
3135,45.814317,-112.519921,2126.0
3136,45.801677,-112.516197,2185.0
3137,45.798785,-112.515879,2202.0
3138,45.795908,-112.517623,2214.0
3139,45.792471,-112.521426,2230.0
3140,45.790127,-112.527034,2212.0
3141,45.790008,-112.536436,2165.0
3142,45.787011,-112.545471,2166.0
3143,45.787097,-112.547783,2165.0
3144,45.788711,-112.553395,2123.0
3145,45.790719,-112.553571,2124.0
3146,45.791526,-112.554216,2118.0
3147,45.786766,-112.557547,2113.0
3148,45.785958,-112.560352,2106.0
3149,45.786146,-112.562071,2109.0
3150,45.789089,-112.56531,2095.0
3151,45.791553,-112.566734,2095.0
3152,45.792269,-112.568784,2101.0
3153,45.793839,-112.569638,2112.0
3154,45.794801,-112.56928,2108.0
3155,45.7969,-112.571074,2112.0
3156,45.799198,-112.572185,2122.0
3157,45.799714,-112.574076,2121.0
3158,45.80386,-112.57903,2120.0
3159,45.806069,-112.57956,2121.0
3160,45.806403,-112.580428,2124.0
3161,45.806761,-112.593691,2172.0
3162,45.811286,-112.594474,2145.0
3163,45.816682,-112.594163,2134.0
3164,45.818022,-112.595307,2132.0
3165,45.818653,-112.597838,2139.0
3166,45.820066,-112.599619,2164.0
3167,45.821828,-112.603722,2151.0
3168,45.820778,-112.606226,2140.0
3169,45.820521,-112.609293,2130.0
3170,45.821069,-112.613748,2133.0
3171,45.823099,-112.620106,2144.0
3172,45.825799,-112.623858,2156.0
3173,45.827186,-112.629697,2135.0
3174,45.827502,-112.633146,2106.0
3175,45.83064,-112.638571,2043.0
3176,45.831665,-112.63936,2037.0
3177,45.831383,-112.641443,2035.0
3178,45.831811,-112.64618,1990.0
3179,45.833442,-112.649039,1962.0
3180,45.833631,-112.651694,1941.0
3181,45.835335,-112.655827,1912.0
3182,45.837188,-112.665688,1875.0
3183,45.839708,-112.669359,1828.0
3184,45.841081,-112.669288,1821.0
3185,45.847161,-112.672206,1744.0
3186,45.847881,-112.671246,1742.0
3187,45.847914,-112.669885,1741.0
3188,45.84962,-112.669552,1743.0
3189,45.851401,-112.670302,1742.0
3190,45.852365,-112.671389,1742.0
3191,45.852889,-112.672931,1742.0
3192,45.852754,-112.675194,1734.0
3193,45.853237,-112.676623,1734.0
3194,45.857498,-112.675032,1740.0
3195,45.858524,-112.675111,1736.0
3196,45.858944,-112.675887,1734.0
3197,45.861963,-112.674184,1742.0
3198,45.865994,-112.673828,1744.0
3199,45.871058,-112.675252,1759.0
3200,45.871244,-112.680577,1757.0
3201,45.876192,-112.698981,1764.0
3202,45.876852,-112.709971,1770.0
3203,45.872624,-112.732691,1799.0
3204,45.872405,-112.737019,1813.0
3205,45.872842,-112.738676,1816.0
3206,45.87222,-112.740514,1813.0
3207,45.872084,-112.750725,1839.0
3208,45.872418,-112.752982,1847.0
3209,45.875557,-112.759175,1874.0
3210,45.877126,-112.764061,1880.0
3211,45.87863,-112.764854,1878.0
3212,45.879593,-112.764349,1886.0
3213,45.881219,-112.765921,1884.0
3214,45.881815,-112.767762,1886.0
3215,45.883304,-112.769202,1894.0
3216,45.883642,-112.77133,1907.0
3217,45.884524,-112.772415,1915.0
3218,45.885499,-112.772565,1932.0
3219,45.88646,-112.773537,1935.0
3220,45.886878,-112.776838,1949.0
3221,45.886522,-112.779747,1963.0
3222,45.88556,-112.780875,1985.0
3223,45.884949,-112.784889,1974.0
3224,45.883571,-112.786344,1979.0
3225,45.88343,-112.78812,1984.0
3226,45.884564,-112.79253,1998.0
3227,45.887261,-112.795725,2015.0
3228,45.891058,-112.796475,2069.0
3229,45.891097,-112.798973,2053.0
3230,45.892384,-112.802091,2089.0
3231,45.892385,-112.809751,2116.0
3232,45.895709,-112.813048,2147.0
3233,45.896551,-112.812444,2161.0
3234,45.897403,-112.813758,2158.0
3235,45.899952,-112.814454,2161.0
3236,45.900336,-112.816143,2169.0
3237,45.896169,-112.818327,2194.0
3238,45.890265,-112.819218,2218.0
3239,45.887292,-112.82044,2248.0
3240,45.8856,-112.823394,2262.0
3241,45.883863,-112.828004,2265.0
3242,45.879233,-112.830453,2274.0
3243,45.877686,-112.831834,2288.0
3244,45.875342,-112.824536,2313.0
3245,45.873903,-112.824568,2305.0
3246,45.872534,-112.827914,2301.0
3247,45.870021,-112.828092,2294.0
3248,45.868385,-112.827307,2287.0
3249,45.867688,-112.826311,2281.0
3250,45.86644,-112.826274,2280.0
3251,45.860514,-112.819387,2377.0
3252,45.859224,-112.820932,2375.0
3253,45.858859,-112.824292,2357.0
3254,45.859425,-112.827433,2319.0
3255,45.857991,-112.832395,2252.0
3256,45.856135,-112.8363,2168.0
3257,45.855838,-112.839586,2071.0
3258,45.855338,-112.839858,2066.0
3259,45.854163,-112.838,2072.0
3260,45.852794,-112.841481,2033.0
3261,45.847513,-112.848692,1985.0
3262,45.846779,-112.84805,1986.0
3263,45.847145,-112.849232,1971.0
3264,45.846995,-112.851711,1956.0
3265,45.842108,-112.860079,1910.0
3266,45.840545,-112.866312,1876.0
3267,45.837763,-112.872751,1851.0
3268,45.836099,-112.874733,1842.0
3269,45.833036,-112.876753,1832.0
3270,45.832508,-112.876634,1836.0
3271,45.829877,-112.879058,1823.0
3272,45.828928,-112.879122,1821.0
3273,45.828489,-112.880354,1824.0
3274,45.827435,-112.881456,1817.0
3275,45.823153,-112.888961,1802.0
3276,45.820204,-112.88939,1791.0
3277,45.816354,-112.8923,1779.0
3278,45.814518,-112.892893,1772.0
3279,45.815061,-112.89307,1775.0
3280,45.813712,-112.893324,1770.0
3281,45.811097,-112.896257,1769.0
3282,45.806871,-112.897648,1753.0
3283,45.803864,-112.900843,1744.0
3284,45.802926,-112.901209,1741.0
3285,45.801803,-112.900833,1740.0
3286,45.794966,-112.901306,1730.0
3287,45.791934,-112.903689,1717.0
3288,45.784892,-112.916025,1695.0
3289,45.787473,-112.922932,1706.0
3290,45.787859,-112.925649,1707.0
3291,45.792258,-112.937712,1721.0
3292,45.792511,-112.939958,1728.0
3293,45.791187,-112.951048,1724.0
3294,45.792296,-112.95567,1725.0
3295,45.785314,-112.960163,1732.0
3296,45.773876,-112.963535,1746.0
3297,45.771894,-112.96571,1753.0
3298,45.771253,-112.968059,1757.0
3299,45.771119,-112.976202,1763.0
3300,45.769669,-112.979758,1767.0
3301,45.749592,-113.001153,1795.0
3302,45.745727,-113.00754,1811.0
